weight,table_percent,price,depth_percent,quality_EN_Fair,quality_EN_Good,quality_EN_Ideal,quality_EN_Premium,quality_EN_Very Good,color_EN_D,color_EN_E,color_EN_F,color_EN_G,color_EN_H,color_EN_I,color_EN_J,clarity_EN_I1,clarity_EN_IF,clarity_EN_SI1,clarity_EN_SI2,clarity_EN_VS1,clarity_EN_VS2,clarity_EN_VVS1,clarity_EN_VVS2
0.97,0.56,2.1427683915401605,0.628,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.54,0.58,2.0074083387800044,0.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.21,0.56,1.7843991148217626,0.596,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.54,0.55,2.233770776993686,0.615,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.26,0.58,1.855516435030806,0.629,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.55,0.58,1.981139390389456,0.602,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.03,0.59,2.1236976329343733,0.628,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.34,0.59,1.8623732485560465,0.605,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.57,0.56,2.037577337581137,0.619,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.02,0.57,2.1312034762384253,0.618,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.6,0.56,2.028016659687648,0.622,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1,0.56,2.174638078663424,0.617,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.33,0.57,1.9001653430718413,0.61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.48,0.54,1.9362926199603527,0.622,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.35,0.58,2.1966688674024963,0.615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,0.59,1.8501855976966672,0.629,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.67,0.61,2.2330206296081365,0.594,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.56,0.55,2.0268315914075385,0.612,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.12,0.62,2.144175356246404,0.595,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.5,0.6,2.2183335405464546,0.61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2,0.59,2.229584200109555,0.629,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.25,0.57,1.834659303543276,0.619,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4,0.57,1.9344157696295785,0.605,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.01,0.61,2.162172939277301,0.59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.53,0.56,2.0033701047285404,0.61,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,0.59,2.123338802717019,0.617,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.57,0.5479999999999999,2.048595661508734,0.619,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.58,2.100224080862364,0.638,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.1,0.55,2.1660778483393828,0.614,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,0.6,2.0471765810925606,0.603,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,0.57,2.031301166351901,0.616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.31,0.55,1.8486122808208376,0.623,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.33,0.58,2.1753197419481696,0.599,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3,0.57,1.828894675890315,0.634,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.41,0.56,1.9636097261547143,0.621,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.33,0.56,1.8501855976966672,0.621,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.57,2.1862759705936625,0.637,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.76,0.58,2.075809955445786,0.611,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.56,0.55,2.0025604973438784,0.617,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.05,0.57,2.183351005070348,0.613,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.02,0.59,2.1226207557737693,0.603,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.34,0.56,1.909246164683722,0.614,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,0.59,2.1226207557737693,0.637,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.53,0.56,2.0047179954839,0.618,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.72,0.6,2.071409369982572,0.607,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.36,0.57,1.91368207318486,0.617,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,0.56,2.131322163556825,0.645,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.54,0.63,2.224082864839088,0.611,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.2,0.59,2.18515199610195,0.624,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,0.59,1.840390890639792,0.624,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,0.65,1.86856617746782,0.592,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.03,0.63,2.128945736582925,0.592,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,0.59,1.8272874752872004,0.595,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.23,0.59,1.8196988379172965,0.602,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.57,0.56,2.0088849482167017,0.608,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,0.6,2.134048091170708,0.618,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,0.55,2.1177002537969263,0.637,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.69,0.57,2.2635323657303448,0.608,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,0.56,1.891755622386731,0.622,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,0.55,1.8816001732278445,0.633,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.27,0.56,2.15709678624544,0.624,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,0.53,1.9772703790687096,0.626,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.2,0.57,2.1627481478062465,0.636,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,0.54,1.8980695339214693,0.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.01,0.57,2.2679936482244267,0.623,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.42,0.55,1.9264360392199344,0.623,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,0.55,1.9548698904267847,0.617,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3,0.57,1.799231484066756,0.617,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.27,0.59,2.155707897133286,0.589,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,0.56,2.039400492142652,0.619,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.2,0.56,2.1634379615838872,0.613,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.26,0.58,2.2047517326452826,0.628,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,0.55,1.8664030122238209,0.617,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.38,0.546,1.9056832155463688,0.623,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,0.58,2.137946271052399,0.603,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.51,0.53,1.997553382207152,0.617,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.12,0.57,2.165963215451081,0.603,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,0.57,1.944051279570313,0.625,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3,0.59,1.9077631449843613,0.628,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.37,0.54,1.9077631449843613,0.618,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,0.59,1.8761006176618056,0.621,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,0.58,1.935859813201812,0.634,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4,0.57,1.9074662769400248,0.605,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.03,0.59,2.1117877177190474,0.653,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,0.57,2.245591371473925,0.618,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.04,0.59,2.173500939582508,0.61,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.46,0.56,1.968928887632314,0.618,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.28,0.55,1.904790491190101,0.611,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.04,0.58,2.108636199959112,0.657,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.14,0.56,2.1507151436559195,0.623,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.35,0.56,1.948478277161024,0.622,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.45,0.58,1.9724129689213128,0.601,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.01,0.56,2.160445325832923,0.625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.19,0.58,2.1973356822749484,0.626,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.17,0.55,2.210140802602766,0.617,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.32,0.57,2.1707665183731977,0.629,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.43,0.57,1.933837567821044,0.613,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.39,0.55,1.9531694507369035,0.617,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.2,0.59,2.15512862352617,0.624,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,0.56,1.854734268389444,0.618,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.74,0.58,2.089391872533004,0.627,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,0.58,2.0730461345909754,0.599,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.9,0.58,2.102547530394311,0.623,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.04,0.58,2.2630123178742223,0.608,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,0.55,2.018496556052395,0.614,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,0.57,1.9697661748707351,0.612,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.01,0.56,2.178268258486665,0.625,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.03,0.57,2.2208325911217868,0.611,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.45,0.56,1.9210318049321944,0.616,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2,0.61,2.141476932599289,0.628,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7,0.58,2.066862759472976,0.608,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,0.58,1.9782390361706728,0.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.09,0.58,2.133219247360307,0.614,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.42,0.56,1.94390814638464,0.614,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,0.56,1.9157454490090464,0.61,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.7,0.56,2.046143256278321,0.635,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.55,0.56,1.9955163067420747,0.608,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,0.58,2.0991216124466634,0.629,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.72,0.58,2.1066918561699963,0.62,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.52,0.58,2.179286876649552,0.647,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.7,0.56,2.049368857423543,0.621,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.01,0.57,2.1104555952090056,0.652,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.31,0.55,1.8141730640649552,0.637,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0.54,2.118181369995767,0.632,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.18,0.58,2.1463990098047168,0.614,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,0.57,2.0478218672993744,0.608,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.06,0.59,2.2755221734443567,0.617,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.17,0.58,2.173387154522364,0.624,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.51,0.58,2.2161553649956582,0.597,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.42,0.58,1.933982149618448,0.606,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.27,0.61,1.8468787684491343,0.597,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.29,0.55,1.8875240912124345,0.597,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.73,0.57,2.269028309465203,0.619,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.02,0.58,2.128588784946081,0.615,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.72,0.55,2.0716613543608737,0.63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.81,0.58,2.0056604391753323,0.661,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.65,0.54,2.245803078895061,0.62,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.42,0.58,1.918832551791531,0.632,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.56,2.1615973996930684,0.613,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.01,0.6,2.112392641819522,0.63,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.21,0.57,2.178155014615869,0.607,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.24,0.59,2.178268258486665,0.614,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,0.59,2.12525107771113,0.592,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.21,0.54,2.211456159582944,0.624,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,0.56,1.8694918177684072,0.616,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.55,0.56,1.9712993830601329,0.612,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.27,0.56,1.8467210273020287,0.615,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.42,0.56,1.9150090177216208,0.616,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.07,0.58,2.164012443130105,0.622,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.57,0.57,1.979897411343449,0.618,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.32,0.56,1.828573442350772,0.624,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.76,0.56,2.2200726714195818,0.622,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.51,0.64,1.947195037518188,0.631,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,0.59,2.088896700450591,0.624,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,0.59,2.1155323618241897,0.594,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.56,0.59,1.9696266756726293,0.626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.91,0.55,2.148034333145448,0.626,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.74,0.58,2.0614048541936847,0.598,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.5,0.55,2.2352693857091785,0.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.42,0.55,1.9052369529878288,0.618,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.34,0.57,1.916187047603107,0.64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.51,0.58,2.23953879127641,0.63,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.8,0.58,2.11456734365521,0.617,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.52,0.56,2.1886322129180145,0.633,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.37,0.57,1.867948607585601,0.607,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.78,0.6,2.227969299613256,0.635,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.56,0.61,1.9760235824813472,0.646,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.04,0.55,2.154433051970188,0.634,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,0.55,1.8589507187683785,0.618,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.09,0.59,2.267372337238301,0.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,0.6,1.895218177596285,0.62,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.71,0.62,2.0835580571916754,0.586,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.02,0.59,2.1216625571137984,0.609,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.1,0.6,2.141359444494824,0.591,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,0.58,1.8141730640649552,0.626,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.41,0.55,1.882057107208836,0.618,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.73,0.57,2.1209433051048485,0.617,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.44,0.58,2.216809315972642,0.636,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.74,0.57,2.1179408408304456,0.622,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.33,0.59,1.945624393945496,0.594,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,0.59,2.1434721213369725,0.598,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.4,0.58,1.9096906420597333,0.611,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,0.55,1.9724129689213128,0.613,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.31,0.54,1.9391732211168808,0.618,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.32,0.56,1.8670215370618484,0.619,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.52,0.55,2.084180296027009,0.618,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.62,2.1189026105607494,0.576,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.05,0.59,2.15501272852691,0.606,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.79,0.55,2.034313414062088,0.639,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.4,0.58,1.8811430303627408,0.629,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,0.58,1.9280370875206028,0.618,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.32,0.56,1.828573442350772,0.609,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.01,0.6,2.2502386126218363,0.615,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5,0.6,1.9213246735826988,0.637,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,0.58,2.072668657392408,0.623,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,0.5710000000000001,2.0263044432667074,0.629,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.31,0.55,2.1507151436559195,0.625,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.39,0.56,1.9417586865042613,0.631,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,0.58,2.155244505095337,0.629,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,0.55,1.864080130807681,0.63,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.04,0.64,2.1660778483393828,0.589,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,0.57,1.9211782499789525,0.626,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.26,0.57,2.2082744135228043,0.61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,0.58,2.1475673707274363,0.607,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,0.59,1.9832059337990104,0.629,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.24,0.59,1.8427693901358,0.629,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.19,0.58,2.1155323618241897,0.615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.56,0.57,2.054251930606176,0.615,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.26,0.6,1.8105812234686427,0.601,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,0.57,2.09777249836456,0.623,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.17,0.56,2.18930440653508,0.613,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.5,0.6,2.2294766211734074,0.639,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.04,0.57,2.1449951724192746,0.619,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.03,0.59,2.175206163664216,0.639,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.04,0.56,2.12608654950288,0.611,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,0.54,2.1163759894728984,0.638,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.32,0.57,2.1576749211982373,0.635,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.79,0.55,2.070274653855019,0.619,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.46,0.55,2.0032352156745827,0.626,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6,0.612,1.9955163067420747,0.614,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.52,0.61,1.99646745838658,0.598,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.18,0.66,2.1310847748316744,0.622,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.33,0.55,1.948193255069882,0.618,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.9,0.59,2.1195032472536823,0.634,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.91,0.6,2.0937142009665544,0.643,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.54,0.57,2.024589290131685,0.611,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.32,0.55,1.8860084801311623,0.614,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
