quality,color,clarity,price,weight_ES,depth_percent_ES,table_percent_ES,volume_ES
3,6,1,8.227,0.3125000000000001,-0.6428571428571429,0.6666666666666692,0.3100188321942659
1,0,4,8.074,0.3281250000000001,1.6428571428571428,1.0000000000000038,0.2582012625621144
3,3,2,6.802,-0.4687499999999999,-0.21428571428571427,0.6666666666666692,-0.4551135247397476
4,4,2,6.675,-0.42187499999999994,-0.14285714285714285,-1.0,-0.37663464854476
1,4,3,7.749,0.015625000000000014,0.7857142857142857,0.6666666666666692,0.011459456174109517
4,6,4,7.515,-0.2812499999999999,-0.7142857142857143,-0.3333333333333309,-0.24667490503431702
4,5,2,7.347,-0.23437499999999986,-0.35714285714285715,-0.6666666666666654,-0.19795226533767493
3,5,3,6.892,-0.546875,-0.7142857142857143,0.6666666666666692,-0.5152781239285826
3,2,2,7.845,0.15625000000000014,0.42857142857142855,0.6666666666666692,0.19400880919730012
4,0,4,8.564,0.7343749999999999,0.42857142857142855,0.0,0.7120439517423519
3,3,3,8.65,0.48437500000000006,0.5,-0.3333333333333309,0.49840319806460576
4,3,3,8.802,0.5781250000000001,0.35714285714285715,-0.6666666666666654,0.6298020219007
3,6,4,9.029,0.5312500000000001,0.2857142857142857,0.6666666666666692,0.5360434645821117
4,6,3,6.565,-0.6249999999999999,-0.5714285714285714,-0.3333333333333309,-0.587164126575311
4,5,5,6.645,-0.6874999999999999,0.2857142857142857,0.0,-0.661982646618713
4,3,5,7.811,-0.15624999999999997,-0.42857142857142855,-0.3333333333333309,-0.1121676878126147
4,3,3,6.332,-0.6093749999999999,-0.5714285714285714,0.0,-0.5715171215236544
3,6,1,7.956,0.1406250000000001,-1.3571428571428572,1.0000000000000038,0.21515249020824126
3,2,2,8.6,0.7031249999999999,0.07142857142857142,0.3333333333333346,0.7666314908240779
4,5,2,7.856,0.04687500000000004,0.0,0.0,0.07763475075865336
3,3,4,9.076,0.8125,0.21428571428571427,0.6666666666666692,0.8605649569297263
3,4,1,6.653,-0.45312499999999994,-2.0714285714285716,0.3333333333333346,-0.40656912100461523
3,5,2,7.382,-0.2656249999999999,-1.3571428571428572,1.0000000000000038,-0.2125646351996955
3,4,2,8.274,0.48437500000000006,0.6428571428571429,0.6666666666666692,0.5087699966086032
2,1,2,9.203,1.3906250000000002,0.35714285714285715,-0.3333333333333309,1.445105442027119
2,3,2,8.787,0.796875,-0.5,0.3333333333333346,0.8546421995284849
4,4,7,7.272,-0.45312499999999994,0.14285714285714285,-0.6666666666666654,-0.41222968932160425
3,2,1,6.788,-0.42187499999999994,-0.07142857142857142,0.6666666666666692,-0.38598884475783196
4,5,3,6.698,-0.5156249999999999,0.5714285714285714,-0.3333333333333309,-0.488936845122119
4,5,4,7.05,-0.45312499999999994,-0.14285714285714285,0.0,-0.4180167676438324
2,4,1,8.27,0.46875000000000006,0.0,0.6666666666666692,0.5102093090627046
3,6,2,6.314,-0.6249999999999999,0.07142857142857142,1.0000000000000038,-0.6015122762291419
3,2,2,8.557,0.48437500000000006,-0.07142857142857142,0.6666666666666692,0.46516449318350894
4,0,4,8.022,0.3125000000000001,0.5,-0.6666666666666654,0.31752448316794024
4,6,4,6.576,-0.6249999999999999,-0.21428571428571427,-1.0,-0.5794385822553744
3,5,4,8.586,0.3437500000000001,-0.7142857142857143,1.3333333333333384,0.3588726631532216
2,4,2,8.264,0.3125000000000001,0.8571428571428571,0.3333333333333346,0.34942124380768297
3,5,2,7.814,0.03125000000000003,-0.35714285714285715,0.0,0.0770875369538817
2,4,2,6.603,-0.4687499999999999,0.07142857142857142,-0.3333333333333309,-0.42971279172452836
4,2,2,8.729,0.796875,-0.5714285714285714,0.0,0.8472637646174183
4,6,2,6.497,-0.5312499999999999,-0.5,0.0,-0.49028421536599076
2,2,3,8.263,0.3125000000000001,0.6428571428571429,0.3333333333333346,0.342123686317397
4,4,2,8.586,0.5156250000000001,0.6428571428571429,-0.3333333333333309,0.5365538763555426
4,4,3,6.76,-0.45312499999999994,-0.07142857142857142,0.0,-0.4270113968878851
3,4,1,7.111,-0.21874999999999983,-2.0,0.3333333333333346,-0.16409300373363178
4,1,5,7.819,0.0,0.5714285714285714,-1.0,0.03391386982190055
2,3,1,8.231,0.5156250000000001,0.7857142857142857,1.0000000000000038,0.5038249352226214
2,0,3,7.016,-0.2656249999999999,0.7142857142857143,0.3333333333333346,-0.2297315786537467
2,2,1,8.041,0.3125000000000001,-1.7142857142857142,2.0000000000000075,0.35894272725704074
3,3,0,7.409,0.0,0.0,0.3333333333333346,0.048338225311455964
4,1,2,8.451,0.5468750000000001,0.14285714285714285,-1.0,0.612213978094347
3,3,2,6.762,-0.4687499999999999,-0.14285714285714285,1.3333333333333384,-0.4684398256127286
2,6,2,6.731,-0.45312499999999994,0.7857142857142857,0.6666666666666692,-0.418813239043789
3,3,5,9.007,0.48437500000000006,-0.5,0.3333333333333346,0.5333808351966153
3,6,4,7.159,-0.45312499999999994,-1.8571428571428572,0.3333333333333346,-0.4119953556513494
2,5,2,7.714,0.0,-0.2857142857142857,-0.3333333333333309,0.07317670453274863
4,6,2,6.673,-0.45312499999999994,-0.21428571428571427,-0.6666666666666654,-0.4152776519340676
4,4,1,8.443,0.3281250000000001,-0.14285714285714285,-0.3333333333333309,0.36928493952937774
4,4,6,6.719,-0.5781249999999999,-0.9285714285714286,0.6666666666666692,-0.5450476110926142
3,2,6,6.931,-0.546875,-0.9285714285714286,1.0000000000000038,-0.5217218452757105
2,6,3,7.542,-0.24999999999999986,-1.0,0.6666666666666692,-0.21896569327212081
2,6,2,7.827,0.015625000000000014,0.8571428571428571,-0.3333333333333309,0.025340369946205393
3,5,1,7.683,0.1093750000000001,0.42857142857142855,1.0000000000000038,0.12257634685375762
4,5,5,6.738,-0.5156249999999999,0.21428571428571427,-0.3333333333333309,-0.47872164579999593
2,0,2,6.884,-0.2968749999999999,0.9285714285714286,-0.3333333333333309,-0.2687227747180244
4,6,3,7.497,-0.2812499999999999,-1.1428571428571428,-0.3333333333333309,-0.2232482697338783
3,1,1,8.259,0.5312500000000001,0.14285714285714285,0.6666666666666692,0.5718057925952413
4,2,5,6.501,-0.5781249999999999,0.0,0.0,-0.5510196377573642
3,3,3,7.419,-0.23437499999999986,0.2857142857142857,-0.3333333333333309,-0.19054357635196098
2,2,2,8.492,0.48437500000000006,-0.07142857142857142,0.6666666666666692,0.4900273168759935
4,3,2,6.045,-0.6249999999999999,0.14285714285714285,-1.3333333333333346,-0.5769272619311898
2,6,5,6.184,-0.7343749999999999,1.1428571428571428,0.3333333333333346,-0.7126623999652122
3,3,4,9.144,0.9218750000000001,0.35714285714285715,0.3333333333333346,0.8912550655263791
3,1,1,8.257,0.5000000000000001,0.07142857142857142,0.6666666666666692,0.5281031047257558
3,2,1,9.483,2.03125,-0.2857142857142857,1.3333333333333384,2.1083616323705914
4,6,4,9.197,0.6406250000000002,0.0,-1.0,0.6949096223355229
1,4,1,6.043,-0.5937499999999999,1.1428571428571428,-0.3333333333333309,-0.5606334406256825
4,4,6,6.454,-0.6874999999999999,0.5714285714285714,-0.6666666666666654,-0.6567500457873371
2,1,2,8.337,0.5312500000000001,0.42857142857142855,1.6666666666666727,0.5286084193453059
4,3,7,9.219,0.7187499999999999,0.07142857142857142,0.0,0.7443370426943796
3,5,2,6.81,-0.4687499999999999,0.6428571428571429,0.6666666666666692,-0.445790356362823
4,0,2,9.014,1.3593750000000002,0.35714285714285715,0.0,1.429508073775683
4,3,3,7.273,-0.24999999999999986,0.6428571428571429,-0.6666666666666654,-0.2147471359024644
2,4,2,7.771,0.07812500000000007,1.1428571428571428,-0.3333333333333309,0.08597955575102466
3,2,1,8.533,0.796875,-1.3571428571428572,1.3333333333333384,0.7825778835440965
2,0,4,7.841,0.21875000000000003,0.0,0.3333333333333346,0.24973176590402887
4,4,6,8.264,0.015625000000000014,-0.07142857142857142,-0.3333333333333309,0.054234171876724815
4,5,4,6.854,-0.4843749999999999,0.07142857142857142,-1.0,-0.44951903565485296
2,3,6,7.687,-0.31249999999999994,1.2857142857142858,0.3333333333333346,0.16583874508574367
4,2,4,6.14,-0.6718749999999999,-0.5,-1.0,-0.6265969470156757
2,6,4,6.76,-0.6249999999999999,0.07142857142857142,-0.6666666666666654,-0.5839462459374624
4,2,1,8.665,0.84375,0.07142857142857142,-0.3333333333333309,0.8877948427867511
2,5,5,8.774,0.3125000000000001,0.07142857142857142,-0.6666666666666654,0.30883621511776704
4,3,1,7.824,0.03125000000000003,-0.07142857142857142,-0.3333333333333309,0.06133776670301484
4,5,5,6.736,-0.5937499999999999,-0.7857142857142857,0.0,-0.5551269185513115
3,6,0,8.204,0.6406250000000002,0.0,0.3333333333333346,0.6853549251737806
3,1,4,8.784,0.8906250000000001,0.21428571428571427,0.6666666666666692,0.9026656296457121
3,5,2,6.669,-0.546875,0.5714285714285714,0.0,-0.518849420131526
4,5,5,7.795,-0.21874999999999983,-0.2857142857142857,0.0,-0.18259337038051868
2,2,3,8.921,1.25,0.9285714285714286,0.3333333333333346,1.2437639368954165
2,1,6,7.829,0.0,-0.5,0.3333333333333346,0.01785314416824815
3,2,3,8.352,0.3281250000000001,-0.07142857142857142,1.0000000000000038,0.35402377064966295
2,1,7,6.512,-0.5937499999999999,0.0,0.6666666666666692,-0.5670833423927913
2,0,5,9.062,1.25,0.7142857142857143,0.3333333333333346,1.2777487799908989
3,3,2,6.933,-0.32812499999999994,-0.9285714285714286,1.0000000000000038,-0.3011702697773637
3,4,5,7.041,-0.43749999999999994,-0.14285714285714285,0.6666666666666692,-0.41032155477469295
1,5,3,7.977,0.04687500000000004,1.6428571428571428,-1.0,0.0801921679241962
0,4,0,6.569,-0.31249999999999994,1.3571428571428572,0.3333333333333346,-0.28605952013323604
2,6,2,8.592,0.46875000000000006,0.14285714285714285,0.3333333333333346,0.5002796083900195
4,5,2,8.207,0.3281250000000001,-0.8571428571428571,-0.3333333333333309,0.35739272822037377
4,6,2,7.356,-0.2656249999999999,0.2857142857142857,-0.3333333333333309,-0.23910047633531736
4,2,4,9.024,0.84375,0.14285714285714285,-0.3333333333333309,0.87187924577443
3,6,2,7.384,-0.31249999999999994,-0.5714285714285714,0.6666666666666692,-0.3047352985121576
3,3,0,8.377,1.28125,0.2857142857142857,1.0000000000000038,1.286801422003409
3,4,4,6.489,-0.6249999999999999,-0.2857142857142857,0.6666666666666692,-0.5897906793308731
2,1,1,8.008,0.3281250000000001,1.0714285714285714,0.3333333333333346,0.3228555354781639
1,4,1,7.585,0.203125,1.2857142857142858,0.6666666666666692,0.18620053042898313
4,4,3,6.413,-0.5937499999999999,-0.7142857142857143,-0.3333333333333309,-0.55744327032155
2,5,2,7.271,-0.2968749999999999,0.42857142857142855,0.0,-0.2802580305030716
4,2,1,7.943,0.26562500000000006,0.5714285714285714,-0.3333333333333309,0.3361828809291697
1,6,2,6.399,-0.546875,1.0,-0.3333333333333309,-0.5060369742706509
4,4,0,7.948,0.421875,-0.8571428571428571,-0.3333333333333309,0.48478851628059905
3,3,5,7.568,-0.31249999999999994,-0.8571428571428571,0.0,-0.2814097551516853
2,5,3,8.481,0.3281250000000001,0.6428571428571429,0.6666666666666692,0.35040079685054276
4,6,3,6.879,-0.5937499999999999,0.5,-0.6666666666666654,-0.5615168151141003
4,6,3,6.938,-0.43749999999999994,-0.07142857142857142,-0.3333333333333309,-0.4003192946173518
4,4,6,9.29,0.5312500000000001,-0.21428571428571427,-0.6666666666666654,0.5803996133823285
3,5,6,9.34,0.5312500000000001,-0.7142857142857143,0.3333333333333346,0.5999786809362729
4,2,6,7.87,0.0,-0.14285714285714285,-1.0,0.058151107341688595
4,3,6,6.702,-0.5937499999999999,-0.5,-0.6666666666666654,-0.5567010976348514
4,5,1,8.071,0.3125000000000001,0.5,-0.3333333333333309,0.3070555964660449
4,3,1,7.898,0.1875,-0.21428571428571427,-0.3333333333333309,0.2226523379706662
3,5,4,7.968,0.0,0.5,0.6666666666666692,0.035867569249139176
2,3,3,7.797,0.0,-0.42857142857142855,0.0,0.01596826115440999
2,4,6,6.735,-0.5781249999999999,-1.2857142857142858,-0.3333333333333309,-0.5244915342367416
1,1,2,6.186,-0.5312499999999999,0.8571428571428571,0.0,-0.5022887768447851
4,6,6,7.003,-0.5781249999999999,-0.6428571428571429,-0.6666666666666654,-0.5344828069807839
2,1,3,9.723,2.03125,1.0,-0.3333333333333309,2.0723438856863328
2,0,6,6.576,-0.4843749999999999,0.6428571428571429,0.3333333333333346,-0.46528618652341175
0,0,1,8.055,0.5156250000000001,1.9285714285714206,1.6666666666666727,0.4663711548986177
4,3,3,6.33,-0.5937499999999999,-0.07142857142857142,-0.6666666666666654,-0.5540779010697953
3,2,2,9.397,1.609375,0.07142857142857142,0.6666666666666692,1.5968173235759942
4,4,4,6.981,-0.45312499999999994,0.0,-0.6666666666666654,-0.4158069048000222
3,4,2,7.768,0.03125000000000003,0.07142857142857142,1.0000000000000038,0.07367080928256856
2,5,4,8.323,0.15625000000000014,-0.8571428571428571,1.0000000000000038,0.22710881732953356
2,2,2,8.59,0.5937500000000002,-0.07142857142857142,-1.3333333333333346,0.6663224814314646
2,5,4,7.613,-0.14062499999999994,-1.6428571428571428,2.0000000000000075,-0.10865701582319097
4,1,4,6.26,-0.5937499999999999,0.07142857142857142,-1.0,-0.5629285236266917
4,3,2,7.739,-0.015625000000000014,0.35714285714285715,-0.3333333333333309,0.035867569249139176
4,4,3,6.469,-0.5937499999999999,0.35714285714285715,-1.0,-0.5591926483527124
2,3,5,7.547,-0.2968749999999999,1.0714285714285714,0.0,-0.26780269491845327
4,5,4,6.91,-0.5781249999999999,0.5,0.0,-0.5507663856184359
0,5,1,8.415,0.46875000000000006,0.7857142857142857,0.3333333333333346,0.45642919010615907
4,3,7,6.962,-0.5156249999999999,0.14285714285714285,-0.6666666666666654,-0.4774447458847305
4,1,4,9.401,1.5625,-1.2857142857142858,0.0,1.6734071771331183
3,3,3,9.449,1.265625,-1.6428571428571428,0.0,1.3652158051773773
4,5,3,7.509,-0.24999999999999986,-0.5714285714285714,0.0,-0.21419150744138088
4,2,2,8.848,0.6562500000000002,-0.21428571428571427,-0.3333333333333309,0.6932814733873626
4,5,3,6.698,-0.5156249999999999,-0.21428571428571427,0.0,-0.47902375130562613
4,4,1,8.342,0.3125000000000001,-0.2857142857142857,-0.3333333333333309,0.3548725483270149
2,0,0,7.903,0.5468750000000001,-1.6428571428571428,2.0000000000000075,0.5715928534304598
4,5,3,9.546,1.265625,-1.5,0.6666666666666692,1.3793118923505858
3,6,2,7.554,-0.031249999999999854,-1.5,0.6666666666666692,-0.005272265780266465
4,1,3,8.693,0.8125,0.42857142857142855,0.0,0.885512439802322
4,6,2,8.256,0.17187500000000014,0.07142857142857142,-0.3333333333333309,0.21540954345053798
4,5,2,7.343,-0.2968749999999999,-1.6428571428571428,0.0,-0.2503070575792303
2,5,3,7.991,0.015625000000000014,-1.6428571428571428,1.0000000000000038,0.06882913210499686
2,4,3,8.744,0.48437500000000006,0.8571428571428571,1.0000000000000038,0.48506736058113786
4,0,2,8.542,0.7187499999999999,-0.07142857142857142,-0.6666666666666654,0.7803086345051663
3,6,3,6.969,-0.546875,0.0,0.3333333333333346,-0.5040772298316941
4,5,5,7.825,-0.24999999999999986,-0.5714285714285714,-0.3333333333333309,-0.20005848282856914
4,3,4,9.274,1.0156250000000002,0.5714285714285714,0.0,1.0518320679882562
4,1,2,8.49,0.6250000000000002,-0.7857142857142857,1.3333333333333384,0.6701187101024386
4,6,2,7.631,-0.21874999999999983,-0.07142857142857142,-0.6666666666666654,-0.15978779474800134
3,3,2,7.212,-0.24999999999999986,-0.7857142857142857,0.6666666666666692,-0.21953244455476598
4,3,3,9.072,0.8906250000000001,0.6428571428571429,-1.0,0.921058095251433
3,4,3,9.472,1.28125,0.21428571428571427,0.3333333333333346,1.302899530009527
0,6,3,7.266,-0.31249999999999994,1.2857142857142858,0.0,-0.311237197052062
2,3,4,8.986,0.765625,-2.0,0.3333333333333346,0.8948622836069571
3,0,2,6.116,-0.6093749999999999,-1.7857142857142858,1.6666666666666727,-0.577108186713912
4,4,3,6.038,-0.7187499999999999,0.21428571428571427,0.0,-0.6890285900231661
4,5,4,7.514,-0.3749999999999999,0.0,-0.6666666666666654,-0.34328196859472343
2,3,6,6.953,-0.6093749999999999,0.8571428571428571,-0.3333333333333309,-0.5707604794969069
4,1,6,7.625,-0.14062499999999994,0.0,-0.3333333333333309,-0.1117395268866263
2,5,2,6.513,-0.45312499999999994,-1.3571428571428572,0.3333333333333346,-0.4142787258376534
4,2,2,8.464,0.3125000000000001,-0.21428571428571427,-0.3333333333333309,0.3502874117747463
3,4,2,6.9,-0.43749999999999994,-0.2857142857142857,0.3333333333333346,-0.40618750183284796
4,6,5,7.141,-0.4687499999999999,0.07142857142857142,-0.3333333333333309,-0.43724646253651894
4,5,3,7.47,-0.24999999999999986,0.0,-0.6666666666666654,-0.21868187755394522
1,4,2,7.691,0.03125000000000003,1.4285714285714286,1.6666666666666727,0.05366650175229861
1,5,1,6.458,-0.45312499999999994,1.3571428571428572,0.0,-0.42274928641780124
4,5,5,7.125,-0.45312499999999994,-0.21428571428571427,-0.3333333333333309,-0.4152776519340676
4,4,3,8.768,0.46875000000000006,-0.14285714285714285,0.3333333333333346,0.49489456687113786
3,6,2,9.459,1.28125,-1.5,0.3333333333333346,1.3979110393249579
3,5,1,6.501,-0.4687499999999999,-0.35714285714285715,0.6666666666666692,-0.4437356326997495
4,3,6,6.953,-0.6093749999999999,-1.7142857142857142,-0.3333333333333309,-0.5729734470587357
3,2,2,6.292,-0.6249999999999999,0.7142857142857143,-0.3333333333333309,-0.5881982588199723
2,3,6,6.704,-0.6093749999999999,0.5,1.3333333333333384,-0.5899824367745942
4,4,2,6.397,-0.5312499999999999,0.07142857142857142,-0.3333333333333309,-0.4995360429326215
4,0,3,8.514,0.828125,-0.07142857142857142,-0.3333333333333309,0.8441592497113288
4,4,3,7.896,0.015625000000000014,0.6428571428571429,-0.3333333333333309,0.01724926200562494
2,4,1,6.103,-0.5624999999999999,-1.3571428571428572,1.6666666666666727,-0.5300752293487122
4,2,2,7.259,-0.1875,-1.2142857142857142,0.0,-0.12765030723361037
3,5,3,7.022,-0.4843749999999999,-0.7142857142857143,1.0000000000000038,-0.46017895439906276
4,6,3,8.064,0.06250000000000006,-0.5714285714285714,-1.0,0.12853630283910852
2,3,6,6.409,-0.640625,-0.21428571428571427,-0.3333333333333309,-0.611138198136953
3,6,1,6.447,-0.5781249999999999,-0.21428571428571427,0.6666666666666692,-0.5571276336616898
4,3,4,8.489,0.3281250000000001,0.2857142857142857,-0.6666666666666654,0.36285525228145477
4,3,3,8.101,0.015625000000000014,-0.07142857142857142,-0.3333333333333309,0.06331550109684522
1,4,4,8.824,0.48437500000000006,-2.0714285714285716,1.6666666666666727,0.5548614216366455
3,0,2,6.142,-0.6093749999999999,0.0,0.6666666666666692,-0.594233830647904
3,6,2,6.721,-0.42187499999999994,-0.5714285714285714,0.6666666666666692,-0.39145799415175614
4,4,6,6.799,-0.6093749999999999,0.14285714285714285,-0.3333333333333309,-0.5705248691201772
4,4,2,7.159,-0.31249999999999994,-0.6428571428571429,-0.3333333333333309,-0.2587309506689133
4,5,4,6.631,-0.5937499999999999,-1.4285714285714286,-0.6666666666666654,-0.5508477079520788
4,6,1,8.484,0.5156250000000001,-0.8571428571428571,-0.6666666666666654,0.5958039184675126
4,6,4,6.999,-0.4999999999999999,0.35714285714285715,-0.3333333333333309,-0.45873952588073647
4,5,2,7.382,-0.2656249999999999,0.07142857142857142,-0.6666666666666654,-0.2310435493089965
4,1,4,8.478,0.48437500000000006,0.5,-0.3333333333333309,0.5097542212365186
2,0,3,8.401,0.5312500000000001,-1.7142857142857142,0.6666666666666692,0.6026001462099727
3,2,3,9.323,1.25,0.35714285714285715,0.6666666666666692,1.2836082630454833
4,5,2,7.489,-0.17187499999999997,0.35714285714285715,-0.6666666666666654,-0.13733371962086652
4,5,3,6.522,-0.6093749999999999,-0.14285714285714285,-0.6666666666666654,-0.5805687383021773
4,4,5,6.798,-0.5312499999999999,0.35714285714285715,-0.6666666666666654,-0.5000146724524429
3,2,2,7.924,0.3281250000000001,-0.35714285714285715,-0.3333333333333309,0.2311730963281221
3,4,3,7.969,0.1093750000000001,-0.07142857142857142,-0.3333333333333309,0.1706876762773776
4,3,7,9.431,0.9375000000000001,0.2857142857142857,-0.3333333333333309,0.9693160331352526
1,3,2,6.103,-0.6249999999999999,1.3571428571428572,-0.3333333333333309,-0.586246638876765
4,1,3,8.683,0.6093750000000002,-0.07142857142857142,0.0,0.6250743778241805
3,5,3,6.528,-0.5312499999999999,0.42857142857142855,0.3333333333333346,-0.5025252963912774
4,4,2,7.83,0.0,0.5714285714285714,0.0,0.04093135466526695
2,4,5,6.667,-0.5937499999999999,-0.07142857142857142,1.0000000000000038,-0.5659483986967074
4,3,6,6.658,-0.5937499999999999,-0.14285714285714285,-0.3333333333333309,-0.5594532512258901
2,2,2,7.669,0.015625000000000014,1.5,0.3333333333333346,0.012051151593108751
1,4,3,6.623,-0.4999999999999999,0.5714285714285714,0.3333333333333346,-0.4876599452068537
3,1,4,6.192,-0.6093749999999999,-0.7857142857142857,0.6666666666666692,-0.5722483358131103
4,2,3,7.253,-0.2656249999999999,0.5,0.0,-0.238129163852432
2,3,2,7.865,0.015625000000000014,0.6428571428571429,-0.6666666666666654,0.057019713276485785
2,2,5,9.43,1.3750000000000002,-0.7142857142857143,0.3333333333333346,1.5199638881639173
4,5,6,9.286,0.48437500000000006,-0.07142857142857142,-1.0,0.5405179435678712
3,2,4,8.351,0.3125000000000001,-1.2142857142857142,0.3333333333333346,0.38497341819743125
2,6,2,6.628,-0.5937499999999999,1.0,0.0,-0.5571210760329779
4,6,1,7.125,-0.21874999999999983,-0.42857142857142855,-0.3333333333333309,-0.17921327064420867
3,5,1,8.817,1.0468750000000002,-0.6428571428571429,0.0,1.1484575857604362
4,5,4,6.548,-0.5624999999999999,0.21428571428571427,0.0,-0.5271351871214521
4,6,2,6.649,-0.4687499999999999,-1.6428571428571428,0.0,-0.4339388062206405
4,5,2,7.922,0.015625000000000014,0.0,-0.3333333333333309,0.050313812517123954
2,3,1,6.446,-0.4687499999999999,0.7142857142857143,0.0,-0.44232641956799545
4,4,1,7.197,-0.2656249999999999,-1.1428571428571428,-0.3333333333333309,-0.21411223557571255
2,4,5,6.418,-0.6249999999999999,1.6428571428571428,-0.3333333333333309,-0.5969840885232681
4,3,4,7.419,-0.2968749999999999,-1.0714285714285714,0.6666666666666692,-0.25606782801046074
0,2,2,8.247,0.3281250000000001,2.0,-0.3333333333333309,0.3410894960406234
4,5,1,6.443,-0.4999999999999999,-0.07142857142857142,-0.3333333333333309,-0.4723038357910969
4,3,3,7.83,0.0,-0.5,0.0,0.04661530992359124
2,4,2,7.453,-0.0937499999999999,-0.5,0.3333333333333346,-0.04670564657870953
2,0,1,7.119,-0.203125,-1.4285714285714286,1.0000000000000038,-0.16067429329847524
2,3,3,8.792,0.78125,1.0,0.0,0.7431821262795786
3,5,3,6.931,-0.43749999999999994,0.0,0.6666666666666692,-0.415821219387771
2,6,4,7.516,-0.2968749999999999,0.8571428571428571,0.3333333333333346,-0.27279720933629953
4,2,6,7.975,0.03125000000000003,0.6428571428571429,0.0,0.05505296629595462
1,4,7,7.726,-0.23437499999999986,-0.7857142857142857,1.0000000000000038,-0.18914074675258147
2,4,3,8.859,0.48437500000000006,-0.5714285714285714,0.3333333333333346,0.5383216892544408
1,6,2,6.655,-0.40624999999999994,-2.2142857142857144,1.6666666666666727,-0.3657017854314486
4,4,5,7.083,-0.45312499999999994,-0.35714285714285715,-0.3333333333333309,-0.4188730894958089
3,4,5,6.692,-0.5937499999999999,0.21428571428571427,0.6666666666666692,-0.5664090576056929
3,6,2,6.895,-0.35937499999999994,-0.9285714285714286,1.3333333333333384,-0.32897229423147684
1,5,2,8.438,0.48437500000000006,0.9285714285714286,0.6666666666666692,0.4333955676155739
2,2,2,8.615,0.5937500000000002,0.9285714285714286,0.3333333333333346,0.6333191838147043
2,5,2,8.426,0.48437500000000006,-0.5714285714285714,0.0,0.5293129775510894
2,3,1,9.648,2.03125,1.1428571428571428,-0.6666666666666654,2.052655475960429
4,1,2,6.413,-0.4999999999999999,-0.14285714285714285,-0.3333333333333309,-0.46842872213520464
4,3,4,7.645,-0.15624999999999997,-0.42857142857142855,1.0000000000000038,-0.13639012714371637
4,1,3,7.239,-0.23437499999999986,0.5,0.0,-0.20813066262845742
4,6,3,6.879,-0.5937499999999999,-0.21428571428571427,-0.3333333333333309,-0.5677976499934737
2,3,5,9.113,0.7031249999999999,0.9285714285714286,0.3333333333333346,0.723751117988647
2,4,2,7.785,0.03125000000000003,0.21428571428571427,0.6666666666666692,0.06771108542566746
3,2,3,6.286,-0.5624999999999999,-0.14285714285714285,1.0000000000000038,-0.5298178666018156
4,6,2,6.923,-0.45312499999999994,-0.21428571428571427,-0.6666666666666654,-0.4152776519340676
2,4,3,8.823,0.48437500000000006,0.8571428571428571,0.3333333333333346,0.5102184781364785
3,4,1,7.499,0.03125000000000003,-0.5714285714285714,0.6666666666666692,0.08909815311641303
1,3,2,7.658,0.0,1.3571428571428572,0.6666666666666692,0.01289267525639903
4,4,4,7.648,-0.21874999999999983,0.14285714285714285,-0.3333333333333309,-0.17608878301940195
4,6,2,8.19,0.1406250000000001,-0.5,0.0,0.18407394366660335
1,5,2,8.338,0.48437500000000006,1.7142857142857142,0.6666666666666692,0.4823218613389983
3,3,7,6.896,-0.6093749999999999,-0.35714285714285715,0.6666666666666692,-0.5760636667211141
4,5,3,7.409,-0.2812499999999999,-0.6428571428571429,-0.6666666666666654,-0.22601481528881573
3,2,2,8.261,0.48437500000000006,0.6428571428571429,0.3333333333333346,0.5111824108690581
4,0,3,7.552,0.03125000000000003,-0.7857142857142857,0.6666666666666692,0.06942697892792057
2,3,2,9.376,1.671875,0.8571428571428571,0.0,1.6675477907987222
3,5,3,9.144,0.828125,-2.142857142857143,0.6666666666666692,0.8957487241253184
4,2,3,6.535,-0.5624999999999999,-0.14285714285714285,0.0,-0.5365434112312569
4,1,2,6.084,-0.6249999999999999,-1.0714285714285714,0.6666666666666692,-0.5926217565949051
4,4,2,9.378,1.296875,-1.1428571428571428,0.0,1.3738856480318329
4,4,4,8.92,0.5625000000000001,0.0,0.0,0.6055050306490797
4,6,5,6.968,-0.5781249999999999,-1.1428571428571428,0.0,-0.5403453270492556
3,3,2,6.578,-0.45312499999999994,0.42857142857142855,0.3333333333333346,-0.41550881318217275
4,0,6,6.902,-0.45312499999999994,-0.5,0.0,-0.41340774120525303
4,3,2,9.162,1.28125,-0.8571428571428571,0.0,1.30493384571304
1,5,1,8.228,0.3437500000000001,-0.07142857142857142,0.6666666666666692,0.3201306182919228
3,5,2,6.65,-0.43749999999999994,0.5714285714285714,0.6666666666666692,-0.405568879513651
4,3,7,6.94,-0.5156249999999999,0.35714285714285715,-0.3333333333333309,-0.4753803502029078
2,2,1,8.887,1.5625,1.1428571428571428,0.3333333333333346,1.4848068737721853
4,3,4,6.654,-0.6249999999999999,-0.07142857142857142,-0.6666666666666654,-0.5879856581758468
3,3,2,9.377,1.4062500000000002,0.21428571428571427,0.3333333333333346,1.4396723982791853
1,2,2,6.978,-0.2812499999999999,1.2142857142857142,1.6666666666666727,-0.2653428684220895
3,1,4,6.159,-0.6249999999999999,-1.5,1.0000000000000038,-0.5940800068617175
2,2,2,8.751,0.8750000000000001,0.14285714285714285,0.0,0.9112463738634504
4,2,5,8.797,0.6250000000000002,-1.5714285714285714,0.3333333333333346,0.6867146369135766
